score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important thing to change or add if tailoring?** You would need to lead with IT certifications and",""
25,"WEAK","Freelance Audio Visual Technician","A-V Services, Inc","San Francisco, CA","","35–40 an hour",serpapi_google_jobs,https://www.ziprecruiter.com/c/A-V-Services,-Inc/Job/Freelance-Audio-Visual-Technician/-in-San-Francisco,CA?jid=f8660d09974981c5&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** **No.** The pay is significantly below your market value, and the work (support/troubleshooting) is a step down from the high-stakes mixing and RF coordination you currently pe",""
25,"WEAK","AudioVisual Event Technician - Part-Time - Downtown Napa, CA (CA)","Five-Star AudioVisual","Napa, CA","","",serpapi_google_jobs,https://www.simplyhired.com/job/F1fDbxuSu9yXxcf13ERo4ffF0qbCWgEBRw6Sur92rZwnyZYVLGz50A?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1. **Should I apply?** **No.** This is a "bread and butter" entry-to-mid-level technician role. It will not pay what you need to live in California, and it doesn't offer the technical challenges you a","7 days ago"
25,"WEAK","ADAS and AV Systems Engineer - Full-time","pony.ai","Fremont, CA","","",serpapi_google_jobs,https://www.snagajob.com/jobs/1070519413?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1. **Should I apply?** **No.**
2. **Is it worth tailoring my resume?** **No.** You are fundamentally unqualified for this specific engineering discipline.
3. **What's the single most important thing t","16 hours ago"
25,"WEAK","Audiovisual Technician","University Presbyterian Church","Seattle, WA","","",serpapi_google_jobs,https://www.simplyhired.com/job/ASnLqsV9IheG7HYZ4etIdRHy0TCsjrVgasbktzDnA5qFvFOiSzb8aQ?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** **No.** This is a part-time "gig" role for a local resident, not a career move for a high-level A1.
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most im",""
25,"WEAK","Audio Visual Technician| Part-Time","Oak View Group","Lynnwood, WA","","",serpapi_google_jobs,https://us.bebee.com/job/7521c5c1b9c7f06961606de049144e1d?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1. **Should I apply?** **No.** This is a massive step down in pay, status, and technical complexity.
2. **Is it worth tailoring my resume?** **No.** Your high-level RF and A1 experience actually makes","24 days ago"
25,"WEAK","Audio Visual Technician- Part Time - Event Center","Spectra Experiences","Lynnwood, WA","","",serpapi_google_jobs,https://www.jobilize.com/job/us-wa-lynnwood-audio-visual-technician-part-time-event-center-spectra?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1. **Should I apply?** **No.** This role is beneath your skill level and involves heavy custodial/labor duties.
2. **Is it worth tailoring my resume?** **No.** Tailoring for this would involve "dumbin","4 days ago"
25,"WEAK","Freelance Audio Visual Technician","A-V Services Inc.","Boston, MA","","35–40 an hour",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=29ae52ce5b2b173e&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important thing to change or add?** If you eventually pursue in-house roles, you must add "Video C","14 days ago"
25,"WEAK","Audio Video Technician","Berklee College of Music","Boston, MA","","",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=4cc04c1ddaef109a&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No. 
3.  **What's the single most important thing to change or add?** Do not apply for "Technician" roles in higher ed unless the t","10 days ago"
25,"WEAK","Audiovisual Technician II","University of Rochester","Marshfield, MA","","",serpapi_google_jobs,https://www.tealhq.com/job/audiovisual-technician-ii_7ea1a2a4bd7838bbb2e5d0211ff3f97442d34?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** No. 
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important thing to change or add if tailoring?** You would have to "dumb down" the resume signifi","18 days ago"
25,"WEAK","Audio Visual Technician at Infomatics, Inc Massachusetts","Infomatics, Inc","Massachusetts","","",serpapi_google_jobs,https://damienfoster.com.au/list/job/audio-visual-technician-at-infomatics-inc-massachusetts-YXNZRVpsRm1xeEdJUEtHODdnbzU4K2F3?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important thing to change or add if tailoring?** If you were desperate to move to Boston, you woul","26 days ago"
25,"WEAK","Audiovisual Installation Technician","Ambient Sound","Warwick, RI","","",serpapi_google_jobs,https://www.simplyhired.com/job/57K0mZRJJSqXS6580xAJGC197Dr-5QThiLXM-hN_RKZFJwLSMx7Lfw?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1. **Should I apply?** **No.** This is a technician/laborer role in the construction side of AV. You are a "Creative/Operations" A1. The salary and location do not meet your criteria.
2. **Is it worth",""
25,"WEAK","Audiovisual Technician","Christ Christian Mission","Glendale, CA","","17 an hour",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=d3e5116a190faa34&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1. **Should I apply?** **No.** This is a volunteer church gig for a local resident, not a career move for a professional engineer.
2. **Is it worth tailoring my resume?** **No.**
3. **What's the singl","17 days ago"
25,"WEAK","Audiovisual Technician","Crown Jewell","Tustin, CA","","18–23 an hour",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=defa564e1e5f6397&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** **No.** This is a massive pay cut, a move to a car-dependent suburb, and a pivot from high-stakes live production to residential "trunk-slammer" style installation.
2.  **Is it","20 days ago"
25,"WEAK","AV Systems Engineer - Orange County","Visual Sound Inc","Cypress, CA","","",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=222a6ac90e42690a&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1. **Should I apply?** **No.** You are overqualified in Live Sound and underqualified in Commercial Integration Design.
2. **Is it worth tailoring my resume?** **No.** Unless you want to pivot away fr","14 days ago"
25,"WEAK","AudioVisual Event Technician - Part-Time - Beverly Hills, CA (102)","Five-Star AudioVisual","Beverly Hills, CA","","25–30 an hour",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=b206ef83a6529ec0&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** **No.** This is a "break-into-the-industry" role for someone with 1–2 years of experience.
2.  **Is it worth tailoring my resume?** **No.**
3.  **What's the single most importa",""
25,"WEAK","Audio / Visual Engineer","Glidewell","Irvine, CA (+1 other)","","",serpapi_google_jobs,https://www.talent.com/view?id=1f0b6d77c900&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** **No.** This is an "AV Facilities Maintenance" job, not a "Live Production" job. You would be bored, and they would likely view you as overqualified for the technical mix and u",""
25,"WEAK","Audiovisual Technician/Installer","Court Video Conferencing Services","Oxnard, CA","","25–27 an hour",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=5ae582b584934798&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important thing to change or add if tailoring?** Do not apply for this. You are overqualified for ",""
25,"WEAK","Audiovisual Technician","Associated Students UCLA","Los Angeles, CA","","17.90 an hour",serpapi_google_jobs,https://bandana.com/jobs/59d8d724-7c5b-40bd-9ba6-4a88dae410fc?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** **No.** You are legally/institutionally ineligible (not a UCLA student) and the pay is roughly 1/5th of your current freelance income.
2.  **Is it worth tailoring my resume?** ",""
25,"WEAK","Audio-Visual Technician","Los Angeles County Museum Of Natural History Foundation","Los Angeles, CA","","",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=9b38054b125e63d9&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** **No.**
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important thing to change or add if tailoring?** If you were desperate for a foot in the door ",""
25,"WEAK","AV Systems Engineer","General Dynamics Information Technology","Springfield, VA, Estados Unidos","","De USD 111,155 a USD 150,385 por año",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=3b6a09804b0661ad&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** **No.**
2.  **Is it worth tailoring my resume?** No. Your skills are too specialized in high-end production for this IT-heavy support role.
3.  **What's the single most importa",""
25,"WEAK","25-26 #91 - Audiovisual Technician / Auditorium Coordinator (Anticipated)","Northern York County School District","Dillsburg, PA, Estados Unidos","","De USD 19.75 a USD 31.50 por hora",serpapi_google_jobs,https://www.ziprecruiter.com/c/Northern-York-County-School-District/Job/25-26-91-Audiovisual-Technician-Auditorium-Coordinator-(Anticipated)/-in-Dillsburg,PA?jid=04ab471793f5e1f4&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** No. 
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important thing to change or add if tailoring?** Don't bother. This role is a "heavy lift" for ve","hace 4 días"
25,"WEAK","AudioVisual Technician","Productive","Arlington, VA, Estados Unidos","","USD 60 k por año",serpapi_google_jobs,https://www.learn4good.com/jobs/arlington/virginia/info_technology/4876116134/e/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** **No.** The pay is significantly lower than your current freelance income, and the work is a regression from high-end live production to office IT support.
2.  **Is it worth ta","hace 1 día"
25,"WEAK","Audiovisual Technician","Formac Inc","Washington D. C., DC, Estados Unidos","","",serpapi_google_jobs,https://us.bebee.com/job/2fa9051f3b1d0bfb4bb2ca02b537899c?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1. **Should I apply?** **No.** This is a significant step backward in both career trajectory (Production $\rightarrow$ IT Support) and compensation.
2. **Is it worth tailoring my resume?** **No.** The","hace 5 días"
25,"WEAK","Audio Visual (AV) Systems Programmer","National Capitol Contracting LLC","Arlington, VA, Estados Unidos","","",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=8a2282790b053bf7&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** **No.** You are an elite-level A1/RF Coordinator. This job is for a Software Developer who happens to know where the XLRs go.
2.  **Is it worth tailoring my resume?** **No.** Y",""
25,"WEAK","Audio Visual Engineer","Wits Solutions Inc.","Fort Belvoir, VA, Estados Unidos","","",serpapi_google_jobs,https://www.linkedin.com/jobs/view/audio-visual-engineer-at-wits-solutions-inc-4332313224?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** **No.**
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important thing to change or add if tailoring?** Do not tailor for this. However, for future c",""
25,"WEAK","Senior AV Systems Engineer — Lead Troubleshooting & Events","AVI Systems","Chesapeake, VA, Estados Unidos","","",serpapi_google_jobs,https://us.jobrapido.com/jobpreview/3819786298500055040?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** **No.**
2.  **Is it worth tailoring my resume?** **No.** The role is fundamentally an integration/service role, and the location is a hard mismatch for your lifestyle requireme","hace 1 día"
25,"WEAK","Live Event AV Technician – Stadium Audio/Video","Maryland Stadium Authority","Baltimore, MD, Estados Unidos","","",serpapi_google_jobs,https://us.jobrapido.com/jobpreview/1932638691532996608?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1. **Should I apply?** **No.** It is a part-time position that would require relocating for less money and less responsibility.
2. **Is it worth tailoring my resume?** **No.**
3. **What's the single m","hace 5 días"
25,"WEAK","AudioVisual Event Technician - Full-Time and Part-Time - Baltimore (Felts Point), MD - (76)","Five-Star AudioVisual","Baltimore, MD, Estados Unidos","","De USD 20 a USD 23 por hora",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=d7f6fe05d8695d2b&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"1.  **Should I apply?** **No.** This is an entry-level hotel tech role. You are a high-end production engineer.
2.  **Is it worth tailoring my resume?** **No.** There is no amount of tailoring that ma",""
25,"WEAK","Bloomberg Media - APAC Head of Client Marketing & Strategy","Bloomberg","","Tier 2 — Finance","",career_page,https://bloomberg.avature.net/careers/JobDetail/Bloomberg-Media-APAC-Head-of-Client-Marketing-Strategy/17455,"1. **Should I apply?** No. 
2. **Is it worth tailoring my resume?** No. This is a total career pivot into a senior executive marketing role.
3. **What's the single most important thing to change or ad",""
25,"WEAK","Executive Assistant to the CEO - Bloomberg Media","Bloomberg","","Tier 2 — Finance","",career_page,https://bloomberg.avature.net/careers/JobDetail/Executive-Assistant-to-the-CEO-Bloomberg-Media/17442,"1.  **Should I apply?** **No.** This is a career pivot, not a career progression. You would be leaving your specialized technical craft for a clerical/administrative path.
2.  **Is it worth tailoring ",""
25,"WEAK","Live events Audio and Video Support Technician","LUXAV","Chicago, Illinois","","$18 - $25 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=3059b3958378480c,"1.  **Should I apply?** **No.** It is a waste of your time and theirs. You are a specialist; this is a general labor/entry-level role.
2.  **Is it worth tailoring my resume?** **No.** Tailoring it wou","2026-02-16"
25,"WEAK","AudioVisual Event Technician - Part-Time (North Michigan Ave) Chicago, IL (88)","Five-Star Audio Visual","Chicago, Illinois","","$18 - $22 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=9c4e895d647ced7d,"1.  **Should I apply?** **No.** You are an elite-tier specialist. This is an entry-level generalist role.
2.  **Is it worth tailoring my resume?** **No.** No amount of tailoring bridges the $45k/year ","2026-02-11"
25,"WEAK","BRAVO - Experienced Sound Operator","Oak Park Elementary School District 97","Chicago, Illinois","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=4086ff59124a16ee,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important thing to change or add if tailoring?** If you were to apply for a *Director of Productio","2026-02-11"
25,"WEAK","Livestream Assistant","Bagriculture","New York, New York","","$21 - $25 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=55bc026bdef5f6a9,"1. **Should I apply?** **No.** This is a significant step backward in career seniority, pay, and technical challenge.
2. **Is it worth tailoring my resume?** **No.** You would have to strip 90% of you","2026-02-16"
25,"WEAK","College Internship - Audio/Visual Technician (Paid)","POSH Entertainment","New York, New York","","$125 - $550 (daily)",jobspy_indeed,https://www.indeed.com/viewjob?jk=fbce77a960523c3a,"1. **Should I apply?** **No.** You are a Tier-1 professional engineer; this is a "set up the DJ booth" internship for 19-year-olds.
2. **Is it worth tailoring my resume?** **No.** No amount of tailori","2026-02-13"
25,"WEAK","Senior Project Engineer - AV","CMTA Consulting Engineers","New York, New York","","$75,000 - $88,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=74d42628a469c5e8,"1.  **Should I apply?** **No.** This is a desk-based engineering role for an MEP firm. Your resume screams "Live Production Powerhouse," which is a culture-clash with the "Consulting Engineer" world.
","2026-02-13"
25,"WEAK","Audio-Visual Intern","ASM Global","New York, New York","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=0865734b3dd42364,"1.  **Should I apply?** **No.** This is a student position.
2.  **Is it worth tailoring my resume?** **No.**
3.  **What's the single most important thing to change or add if tailoring?** If you genuin","2026-02-12"
25,"WEAK","Multimedia Audio Visual Technician","Technical Operations Inc","New York, New York","","$64,999 - $65,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=eaf3220a5ef58818,"1.  **Should I apply?** **No.** This represents a significant career regression in both title and income.
2.  **Is it worth tailoring my resume?** No. Your skills are far too specialized (RF coordinat","2026-02-12"
25,"WEAK","Onsite AV Service Engineer, Bergen County, New Jersey","Cenero","New York, New York","","$68,780 - $79,500 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=428bded1205edee8,"1. **Should I apply?** **No.** The salary is a massive downgrade, and the work (fixing broken conference room cables) will not fulfill a high-level A1.
2. **Is it worth tailoring my resume?** **No.** ","2026-02-12"
25,"WEAK","Sliding Break/ A2 Operator - Contract","Bloomberg","New York, New York","","$30 - $35 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=bebb72ed2de58a23,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No. 
3.  **What's the single most important thing to change or add if tailoring?** If you were to apply, you would need to highligh","2026-02-12"
25,"WEAK","Product Manager - Content Supply Chain","Versant","New York, New York","","$110,000 - $140,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=7ea217390c51d55f,"1. **Should I apply?** **No.** You are overqualified technically for the "AV" aspect but underqualified for the "Product" aspect. You would likely find this role frustratingly administrative and dista","2026-02-12"
25,"WEAK","Staff Software Engineer, AI Studio, GenAI, DeepMind","DeepMind","New York, New York","","$197,000 - $291,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0f16b78f50e1617e,"1. **Should I apply?** **No.** You would be filtered out immediately by the ATS or a junior sourcer.
2. **Is it worth tailoring my resume?** **No.** You cannot bridge the gap between Audio Engineering","2026-02-10"
25,"WEAK","Audio Embedded Software Engineer","Apple","San Francisco, California","","$147,400 - $272,100 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=a0aafc65625cbf20,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No. This is a specialized engineering role requiring a degree in CS/EE and years of firmware coding.
3.  **What's the single most i","2026-02-16"
25,"WEAK","Acoustic Engineer, Consumer Electronics, Hearables","Google","San Francisco, California","","$147,000 - $216,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0b545bede2f9c6be,"1. **Should I apply?** **No.** (Unless you want to pivot your entire career into Hardware Engineering and eventually get a Master’s in Acoustics).
2. **Is it worth tailoring my resume?** **No.** Your ","2026-02-16"
25,"WEAK","Audio Algorithm Engineer (Speaker Diarization) - San Francisco","Plaud","San Francisco, California","","$150,000 - $180,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=6c2a5aa25f1c92b0,"1. **Should I apply?** **No.** You are overqualified as an Audio Engineer (Live) but completely unqualified as an Audio Algorithm Engineer (Software).
2. **Is it worth tailoring my resume?** **No.** T","2026-02-13"
25,"WEAK","Residential Audio-Visual Technician","Levines Lights","San Francisco, California","","$75,000 - $110,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=30623ba94b1590f0,"1.  **Should I apply?** **No.**
2.  **Is it worth tailoring my resume?** No. This is a pivot away from your career trajectory.
3.  **What's the single most important thing to change?** If you insist o","2026-02-12"
25,"WEAK","Senior Staff Hardware Engineer, AV Systems - AV Labs","Uber","San Francisco, California","","$241,000 - $268,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=ecc0ce97c36c2409,"1.  **Should I apply?** **No.** You will be filtered out instantly by the ATS or a recruiter.
2.  **Is it worth tailoring my resume?** **No.** There is no amount of tailoring that turns a Live Sound E","2026-02-12"
25,"WEAK","Acoustic Testing and Tuning Engineer - Hearing Health","Apple","San Francisco, California","","$126,797 - $220,900 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=4d3f9c49d2ee3bfd,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No. You are a world-class "Driver" of audio systems; they are looking for the "Engine Designer."
3.  **What's the single most impor","2026-02-12"
25,"WEAK","Audio Visual Technician","SJSU Student Union","San Francisco, California","","$31 - $39 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=96fd63adf066eb98,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important thing to change or add if tailoring?** If you were determined to apply, you would need t","2026-02-11"
25,"WEAK","Sr Staff Engineer - AV Labs - Sensor Recording","Uber","San Francisco, California","","$267,000 - $297,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=887808fe26bf9e4f,"1. **Should I apply?** **No.**
2. **Is it worth tailoring my resume?** **No.**
3. **What's the single most important thing to change or add if tailoring?** Do not apply. To qualify for this, you would","2026-02-11"
25,"WEAK","MTR/Audio Video Conference Engineer","Holistic Community Care","San Francisco, California","","$100,557 - $110,907 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=61a6322a3bc3ef8c,"1.  **Should I apply?** No. This is a pivot into IT Infrastructure, not a progression in Audio Engineering.
2.  **Is it worth tailoring my resume?** No. You lack the coding and SaaS administration fun","2026-02-11"
25,"WEAK","Sr. Audio HW Systems Engineer, Audio Technology","Amazon.com","San Francisco, California","","$157,900 - $213,600 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=22aa5ecfa5ff466d,"1.  **Should I apply?** **No.** You are an "operator/integrator" and they are looking for a "maker/designer." These are separate career tracks in the audio world.
2.  **Is it worth tailoring my resume","2026-02-10"
25,"WEAK","Event Technician, Audio Visual - Hyatt Regency Sonoma","Encore Global","San Francisco, California","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=421e0cf79b6f8698,"1. **Should I apply?** **No.**
2. **Is it worth tailoring my resume?** **No.** This role is a significant step backward in both career trajectory and income.
3. **What's the single most important thin","2026-02-10"
25,"WEAK","Event Technician, Audio Visual - Four Seasons Hotel Silicon Valley","Encore Global","San Francisco, California","","$22 - $24 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=4cf1c417fe654f9d,"1.  **Should I apply?** **No.** This role is a massive step down in both pay, responsibility, and professional standing.
2.  **Is it worth tailoring my resume?** **No.** To fit this job, you would hav","2026-02-10"
25,"WEAK","Full-Time Livestream Assistant (Moderator) - Pop Mart & Squishies","Squishyverse","San Francisco, California","","$20 - $30 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=7e82b3aa4e6b9785,"1. **Should I apply?** **No.** This is a retail-adjacent support role for someone early in their career. You are a senior technical lead.
2. **Is it worth tailoring my resume?** No. 
3. **What's the s","2026-02-10"
25,"WEAK","Audio Video Technician","Audio Visual Engineering","San Francisco, California","","$30 - $40 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=c2d7d3a9ddb6a517,"1. **Should I apply?** **No.**
2. **Is it worth tailoring my resume?** No.
3. **What's the single most important thing to change or add if tailoring?** If you were desperate for an SF move, you would ","2026-02-10"
25,"WEAK","Staff Software Engineer, AI Studio, GenAI, DeepMind","DeepMind","San Francisco, California","","$197,000 - $291,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=022f4a4dbc937af0,"1.  **Should I apply?** **No.** This is a completely different career track. Google DeepMind is looking for a person who writes the code for the AI Studio, not someone to run the audio for their event","2026-02-10"
25,"WEAK","AudioVisual Event Technician - Part-Time - Downtown Napa, CA (CA)","Five-Star Audio Visual","San Francisco, California","","$24 - $26 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=67aa4e0ee5fd9599,"1.  **Should I apply?** **No.** This is a junior-level role for a generalist technician. You are a specialist A1.
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important th","2026-02-10"
25,"WEAK","Audio/Video Technician and Installer","Video Sound Solutions","San Francisco, California","","$50,000 - $85,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=a8f04d7c5bf7f67b,"1.  **Should I apply?** **No.** This is a career regression. You are a live events specialist; this is a residential construction/integration job.
2.  **Is it worth tailoring my resume?** **No.** You ","2026-02-10"
25,"WEAK","Student AV Event Services Technician I","SJSU Student Union","San Francisco, California","","$19 - $22 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=9ee8638d837823ac,"1. **Should I apply?** **No.**
2. **Is it worth tailoring my resume?** No. You are a senior professional; this is a work-study job for undergraduates.
3. **What's the single most important thing to ch","2026-02-02"
25,"WEAK","Event Technician (Part Time Casual), Audio Visual - Seattle","Encore Global","Seattle, Washington","","$21 - $22 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=4977a5f03aee1a91,"1. **Should I apply?** **No.** This is not a career move; it is a hobbyist's entry point.
2. **Is it worth tailoring my resume?** **No.** You would likely be rejected for being "overqualified" (a flig","2026-02-13"
25,"WEAK","AV Technician III","ALLEN INSTITUTE","Seattle, Washington","","$58,000 - $71,050 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=a696d657b28a14cb,"1. **Should I apply?** **No.** You are an elite A1/RF Coordinator. This is a maintenance-heavy, conference-room-support role for a bioscience institute. You would be bored, underutilized, and underpai","2026-02-10"
25,"WEAK","AUDIO VISUAL TECHNICIAN (ON CALL)","Eurest","Seattle, Washington","","$25 - $40 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=041d6ae34cf071d1,"1. **Should I apply?** **No.** It is a step backward in your career and fails your relocation/lifestyle requirements.
2. **Is it worth tailoring my resume?** **No.**
3. **What's the single most import","2025-12-16"
25,"WEAK","Event Technical Lead, Audio Visual - Hyatt Regency Seattle","Encore Global","Seattle, Washington","","$22 - $23 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=4560e18d3b7dfda2,"1.  **Should I apply?** **No.** This is a significant step backward in both career title and total compensation.
2.  **Is it worth tailoring my resume?** **No.** Your current resume reflects a high-en","2025-11-24"
25,"WEAK","Lighting, Sound, & Tech Director","NORTH READING PUBLIC SCHOOLS","Boston, Massachusetts","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=b0ec359abe3a0c45,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No. 
3.  **What's the single most important thing to change or add?** If you were to apply, you would need to delete 90% of your pr","2026-02-13"
25,"WEAK","Audio Visual Technician FREELANCE","TRITECH Communications","Boston, Massachusetts","","$35 - $45 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=d173618c87d54cb8,"1.  **Should I apply?** **No.** This is a "step back" job. It is intended for someone with 1-3 years of experience or someone looking to break into the Boston market at an entry-level.
2.  **Is it wor","2026-02-13"
25,"WEAK","Sound Apprentice","Trinity Repertory Company","Boston, Massachusetts","","$16 - $17 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=f2d3b7f4af4664fa,"1. **Should I apply?** **No.** This is a training program for beginners. You are a senior engineer.
2. **Is it worth tailoring my resume?** **No.** To be considered, you would actually have to "dumb d","2026-02-13"
25,"WEAK","Senior Control Systems Engineer, Audio Technology","Bose","Boston, Massachusetts","","$119,600 - $164,450 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b26e9ea8709aed0f,"1.  **Should I apply?** **No.** This is a fundamental "wrong-track" mismatch. You are an expert *operator and implementer* of audio systems; this role is for the *scientists and engineers* who design ","2026-02-13"
25,"WEAK","Installation Technician (High-End Resi AV, Lighting, Shading, Control)","Kreative AV Inc.","Boston, Massachusetts","","$30 - $45 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=1208c624f34c5e19,"1. **Should I apply?** **No.** This is a pivot into residential construction/integration. You are currently a high-level live production specialist.
2. **Is it worth tailoring my resume?** **No.** The","2026-02-13"
25,"WEAK","MULTIMEDIA AUDIO VISUAL TECHNICIAN","Waveguide","Boston, Massachusetts","","$60,000 - $67,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=f379ebb2036d90ed,"1.  **Should I apply?** No. This role is a significant step back in both title and pay. It is a "Conference Room Tech" role, not a "Production" role.
